,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:21:50,220084,199999,199999,1,,,,
11/01/2021 13:55:13,220084,199999,199999,1,,,,
17/01/2021 05:15:17,220129,399999,450000,2,424999,424999,1250050000,35356
17/01/2021 09:01:42,220129,398999,450000,2,424499,424499,1300551000,36063
17/01/2021 10:46:37,220129,398999,450000,2,424499,424499,1300551000,36063
17/01/2021 12:23:27,220129,398999,450000,2,424499,424499,1300551000,36063
17/01/2021 14:04:04,220129,398999,450000,2,424499,424499,1300551000,36063
17/01/2021 15:32:45,220129,398999,450000,2,424499,424499,1300551000,36063
17/01/2021 17:19:17,220129,398999,450000,2,424499,424499,1300551000,36063
17/01/2021 17:51:20,220129,398999,450000,2,424499,424499,1300551000,36063
18/01/2021 13:58:36,220129,398999,450000,2,424499,424499,1300551000,36063
18/01/2021 16:29:12,220129,398999,450000,2,424499,424499,1300551000,36063
18/01/2021 18:13:02,220129,398999,450000,2,424499,424499,1300551000,36063
