,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:37:55,12705,7777,13000,73,10036,8000,6214220,2492
11/01/2021 14:10:30,12596,7777,13000,73,10036,8000,6214220,2492
11/01/2021 17:09:51,12596,7776,13000,89,9630,8000,5846588,2417
17/01/2021 01:41:00,11226,7000,10000,4,7750,7000,2250000,1500
17/01/2021 09:40:52,11226,7000,10000,4,7750,7000,2250000,1500
17/01/2021 11:25:16,11226,7000,10000,4,7750,7000,2250000,1500
17/01/2021 13:03:10,11226,7000,10000,4,7750,7000,2250000,1500
17/01/2021 14:42:28,11226,7000,10000,4,7750,7000,2250000,1500
18/01/2021 14:33:32,11026,6666,10000,14,6999,6666,769538,877
18/01/2021 17:04:15,11026,6666,10000,14,6999,6666,769538,877
