,average_sold_price,min_selling_price,per_1,per_10,per_100
11/01/2021 03:03:15,480,299,949,2999,96998
11/01/2021 15:32:55,453,300,949,3000,96998
11/01/2021 18:33:03,453,299,949,2999,96998
14/01/2021 01:57:42,424,300,500,3000,96900
14/01/2021 07:01:27,424,300,500,3000,96900
14/01/2021 12:27:09,422,300,998,3000,96900
14/01/2021 14:29:15,422,300,999,3000,96900
14/01/2021 15:35:55,422,300,999,3000,96900
14/01/2021 19:09:44,424,299,999,2999,96900
14/01/2021 22:51:28,414,349,22499,3496,96900
14/01/2021 23:04:40,414,349,22499,3496,96900
15/01/2021 02:02:44,410,650,22499,6500,96900
15/01/2021 04:12:48,410,650,22499,6500,96900
15/01/2021 11:04:25,410,649,22499,6499,96900
