,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
13/01/2021 00:29:54,208133,360000,360000,1,,,,
13/01/2021 00:59:18,208133,360000,360000,1,,,,
13/01/2021 01:51:01,208133,360000,360000,1,,,,
13/01/2021 20:44:14,208133,360000,360000,1,,,,
13/01/2021 23:05:21,208133,360000,360000,1,,,,
14/01/2021 01:25:50,208133,360000,360000,1,,,,
14/01/2021 03:24:24,208133,360000,360000,1,,,,
14/01/2021 08:28:09,208133,360000,360000,1,,,,
14/01/2021 13:52:33,208133,200000,360000,2,280000,280000,12800000000,113137
14/01/2021 20:40:47,208133,200000,360000,2,280000,280000,12800000000,113137
