,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:37:16,22084,25000,25000,1,,,,
11/01/2021 14:09:52,22084,25000,25000,1,,,,
11/01/2021 17:09:13,22084,25000,25000,1,,,,
17/01/2021 01:40:26,22195,15000,57656,4,30164,24000,364582250,19094
17/01/2021 09:40:20,22195,15000,57656,4,30164,24000,364582250,19094
17/01/2021 11:24:43,22195,15000,57656,4,30164,24000,364582250,19094
17/01/2021 13:02:38,22195,15000,57656,4,30164,24000,364582250,19094
17/01/2021 14:41:54,22195,15000,57656,4,30164,24000,364582250,19094
18/01/2021 14:33:01,22221,15000,57656,3,30885,20000,543751445,23318
18/01/2021 17:03:45,22221,15000,57656,3,30885,20000,543751445,23318
