,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:21:23,162916,290000,580000,8,396249,399999,7312495714,85513
11/01/2021 13:54:45,162916,290000,580000,8,396249,399999,7312495714,85513
11/01/2021 16:54:05,162916,290000,580000,8,396249,399999,7312495714,85513
17/01/2021 05:14:44,165201,300000,580000,5,395999,380000,12279998000,110815
17/01/2021 09:01:11,165201,285000,580000,8,380624,380000,8545971071,92444
17/01/2021 10:46:04,165738,299999,580000,8,382499,380000,8164299285,90356
17/01/2021 12:22:53,165738,299999,580000,8,382499,380000,8164299285,90356
17/01/2021 14:03:32,165738,299999,580000,8,382499,380000,8164299285,90356
17/01/2021 15:32:12,165738,299999,580000,8,382499,380000,8164299285,90356
17/01/2021 17:18:40,165738,299999,580000,8,382499,380000,8164299285,90356
17/01/2021 17:50:42,165738,299999,580000,8,382499,380000,8164299285,90356
