,average_sold_price,min_selling_price,per_1,per_10,per_100
11/01/2021 03:38:26,15972,12999,13400,129999,-
11/01/2021 16:06:49,15972,12999,13300,129999,-
11/01/2021 19:07:21,15972,12999,13300,129999,-
14/01/2021 02:03:30,13222,8995,8995,99998,-
14/01/2021 07:07:15,12979,9999,9999,99998,-
14/01/2021 12:32:24,12751,17000,17000,-,-
14/01/2021 14:34:26,12751,17000,17000,-,-
14/01/2021 15:41:22,12751,17000,17000,-,-
14/01/2021 19:15:14,12751,17000,17000,-,-
14/01/2021 23:10:12,12751,14900,16990,149000,-
15/01/2021 02:08:17,12751,14900,16980,149000,-
15/01/2021 04:18:31,12751,14900,16980,149000,-
15/01/2021 11:07:15,12751,10000,10000,149000,-
