,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:59:58,5708,2222,50000,28,7484,4825,76065838,8721
11/01/2021 14:32:11,5688,2222,50000,25,7914,4999,83711583,9149
11/01/2021 17:31:51,5688,2222,50000,25,7914,4999,83711583,9149
17/01/2021 02:02:43,5636,2200,3777,8,2830,3000,321251,566
17/01/2021 10:03:14,5628,2199,3111,4,2438,2222,201120,448
17/01/2021 11:51:32,5628,2199,3111,4,2438,2222,201120,448
17/01/2021 13:26:17,5616,2199,3000,3,2733,3000,213867,462
17/01/2021 15:08:35,5533,3000,3000,1,,,,
18/01/2021 15:01:46,5521,3000,3000,1,,,,
18/01/2021 17:30:56,5521,3000,3000,1,,,,
