,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:25:08,2278,4000,20456,3,14304,18456,80629312,8979
11/01/2021 13:58:31,2286,18456,20456,2,19456,19456,2000000,1414
11/01/2021 16:57:51,2286,18456,20456,2,19456,19456,2000000,1414
17/01/2021 01:08:55,2393,2545,20456,2,11500,11500,160401960,12664
17/01/2021 05:19:31,2393,2545,20456,2,11500,11500,160401960,12664
17/01/2021 09:06:38,2393,2545,20456,2,11500,11500,160401960,12664
17/01/2021 10:51:33,2393,2545,20456,2,11500,11500,160401960,12664
17/01/2021 12:28:11,2393,2545,20456,2,11500,11500,160401960,12664
17/01/2021 14:08:32,2393,2545,20456,2,11500,11500,160401960,12664
17/01/2021 15:37:19,2393,2545,20456,2,11500,11500,160401960,12664
17/01/2021 17:24:00,2393,2545,20456,2,11500,11500,160401960,12664
17/01/2021 17:56:16,2393,2545,20456,2,11500,11500,160401960,12664
18/01/2021 14:02:23,2393,2545,20456,2,11500,11500,160401960,12664
18/01/2021 16:33:29,2393,2545,20456,2,11500,11500,160401960,12664
18/01/2021 18:17:08,2393,2545,20456,2,11500,11500,160401960,12664
