,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:32:38,573910,350000,1600000,86,739519,675000,93661018250,306040
11/01/2021 14:05:53,560349,350000,1600000,71,819346,888888,106153079335,325811
11/01/2021 17:05:13,558963,350000,1600000,68,812832,899444,90427934094,300712
17/01/2021 01:18:33,522022,380000,1499999,71,765693,650000,80760235522,284183
17/01/2021 05:29:15,521385,390000,1499999,71,757664,700000,69529008037,263683
17/01/2021 09:17:00,521385,390000,988888,59,688788,600000,48480019606,220181
17/01/2021 11:02:20,519715,389999,1499999,71,782876,799999,74565159999,273066
17/01/2021 12:38:37,519133,399999,1499999,71,770865,750000,67479174205,259767
17/01/2021 14:18:42,518170,399999,1499999,71,784104,799999,73992434584,272015
17/01/2021 15:47:48,518537,370000,1499999,68,762535,725000,69271136178,263194
17/01/2021 17:34:34,517342,399999,1499999,68,772829,725000,74367303627,272703
17/01/2021 18:07:13,517342,399999,1499999,65,759883,700000,67331277988,259482
18/01/2021 14:11:57,505820,369999,1499999,86,700657,599999,81553483871,285575
18/01/2021 16:42:44,505368,369999,1499999,83,695680,599999,75768414468,275260
18/01/2021 18:26:49,504380,319999,1499999,80,697519,599999,74728049944,273364
