,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:30:54,400000,450000,450000,3,450000,450000,0,0
11/01/2021 14:04:13,400000,450000,450000,3,450000,450000,0,0
11/01/2021 17:03:34,400000,450000,450000,3,450000,450000,0,0
17/01/2021 01:16:23,400000,350000,350000,3,350000,350000,0,0
17/01/2021 05:26:54,400000,330000,350000,4,345000,350000,100000000,10000
17/01/2021 09:14:48,400000,330000,350000,4,345000,350000,100000000,10000
17/01/2021 10:59:42,400000,330000,350000,4,345000,350000,100000000,10000
17/01/2021 12:36:09,400000,330000,350000,4,345000,350000,100000000,10000
17/01/2021 14:16:20,400000,330000,350000,4,345000,350000,100000000,10000
17/01/2021 15:45:20,400000,330000,350000,4,345000,350000,100000000,10000
17/01/2021 17:32:02,400000,330000,350000,4,345000,350000,100000000,10000
17/01/2021 18:04:34,400000,330000,350000,4,345000,350000,100000000,10000
18/01/2021 14:09:50,400000,330000,350000,4,345000,350000,100000000,10000
18/01/2021 16:40:38,400000,330000,350000,4,345000,350000,100000000,10000
18/01/2021 18:24:36,400000,330000,350000,4,345000,350000,100000000,10000
