,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:23:06,4253696,4500000,110000000,11,20518545,5500000,1187781195576436,34464201
11/01/2021 13:56:26,4257491,4500000,110000000,13,22831076,5500000,1157217058853948,34017893
11/01/2021 16:55:43,4257491,4500000,110000000,13,22831076,5500000,1157217058853948,34017893
11/01/2021 16:55:54,4257491,4500000,110000000,13,22831076,5500000,1157217058853948,34017893
17/01/2021 05:16:45,4759509,4500000,9000000,17,5249916,4855000,1131685468907,1063807
17/01/2021 09:03:38,4759798,4500000,9000000,17,5319098,4900000,1150421637629,1072577
17/01/2021 10:48:08,4759798,4500000,9000000,17,5319098,4900000,1150421637629,1072577
17/01/2021 10:48:35,4759798,4500000,9000000,17,5319098,4900000,1150421637629,1072577
17/01/2021 12:25:30,4759798,4500000,9000000,17,5236745,4855000,1146558028805,1070774
17/01/2021 14:05:56,4758633,4599012,9000000,17,5324981,4900000,1140771139100,1068068
17/01/2021 15:34:41,4757917,4600000,9000000,14,5301476,4877500,1317269803814,1147723
17/01/2021 17:20:55,4757433,4600000,5000000,8,4783958,4825000,21606321944,146990
17/01/2021 17:21:19,4757433,4600000,9000000,14,5462190,4950000,1453365974144,1205556
17/01/2021 17:53:03,4757433,4600000,9000000,14,5462190,4950000,1453365974144,1205556
17/01/2021 17:53:30,4757433,4600000,9000000,14,5462190,4950000,1453365974144,1205556
18/01/2021 13:59:59,4754231,4500000,7500000,17,5262864,4999012,704361361230,839262
18/01/2021 16:30:35,4755333,4500000,7500000,17,5233452,4999012,735496218078,857610
18/01/2021 16:30:49,4755333,4500000,7500000,17,5233452,4999012,735496218078,857610
18/01/2021 18:14:32,4755333,4500000,7500000,20,5325884,4999012,805454019002,897470
