,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:01:01,241197,300000,300000,1,,,,
11/01/2021 13:35:01,241197,300000,300000,1,,,,
11/01/2021 16:34:22,241197,300000,300000,1,,,,
