,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 00:55:16,741,,,0,,,,
11/01/2021 13:29:13,698,,,0,,,,
11/01/2021 16:28:41,670,,,0,,,,
13/01/2021 00:23:16,775,1000,1000,1,,,,
13/01/2021 00:52:28,775,1000,1000,1,,,,
13/01/2021 01:44:12,775,1000,1000,1,,,,
13/01/2021 20:36:49,777,1399,1399,1,,,,
13/01/2021 22:58:04,819,1499,1499,1,,,,
14/01/2021 01:18:32,819,1499,1499,1,,,,
14/01/2021 03:17:44,819,1499,1499,1,,,,
14/01/2021 08:21:12,806,,,0,,,,
14/01/2021 13:46:02,706,999,999,1,,,,
14/01/2021 20:33:42,733,880,880,1,,,,
15/01/2021 00:28:54,919,2000,2000,1,,,,
15/01/2021 05:36:31,1000,1299,1299,1,,,,
