,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 00:55:52,14425,19900,20000,4,19950,19950,3333,57
11/01/2021 13:29:49,14425,19900,20000,4,19950,19950,3333,57
11/01/2021 16:29:16,14425,19900,20000,4,19950,19950,3333,57
13/01/2021 00:23:55,14425,19900,19900,2,19900,19900,0,0
13/01/2021 00:53:06,14425,19900,19900,2,19900,19900,0,0
13/01/2021 01:44:51,14425,19900,19900,2,19900,19900,0,0
13/01/2021 20:37:27,14425,15000,20000,23,18656,19900,4935296,2221
13/01/2021 22:58:38,14425,15000,20000,23,18656,19900,4935296,2221
14/01/2021 01:19:08,14450,15000,20000,20,18455,19900,5386815,2320
14/01/2021 03:18:18,14450,15000,20000,20,18455,19900,5386815,2320
14/01/2021 08:21:46,14450,15000,20000,20,18455,19900,5386815,2320
14/01/2021 13:46:34,14450,15000,20000,20,18455,19900,5386815,2320
14/01/2021 20:34:23,14450,15000,20000,20,18455,19900,5386815,2320
15/01/2021 00:29:31,14450,15000,20000,20,18455,19900,5386815,2320
15/01/2021 05:37:08,14450,15000,20000,20,18455,19900,5386815,2320
17/01/2021 02:07:56,14450,14900,20000,20,17955,19900,6234184,2496
17/01/2021 06:26:17,14450,14900,20000,20,17955,19900,6234184,2496
17/01/2021 10:08:53,14450,14900,20000,20,17955,19900,6234184,2496
17/01/2021 11:56:53,14450,14900,20000,20,17955,19900,6234184,2496
17/01/2021 13:31:44,14450,14900,20000,20,17955,19900,6234184,2496
17/01/2021 15:14:08,14450,14900,20000,20,17955,19900,6234184,2496
17/01/2021 16:45:51,14450,14900,19900,14,17085,15000,6398241,2529
18/01/2021 15:06:29,14452,14900,20000,20,18210,19900,5894631,2427
18/01/2021 17:35:33,14452,14900,20000,20,18210,19900,5894631,2427
