,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 00:59:37,315653,400000,900000,8,494999,440000,28657141428,169284
11/01/2021 13:33:38,316031,379999,900000,11,461817,400000,23236405091,152434
11/01/2021 16:32:59,316031,379999,900000,11,461817,400000,23236405091,152434
13/01/2021 00:28:46,317809,374999,900000,11,444090,379999,24504147818,156538
13/01/2021 00:58:10,317809,374999,900000,11,444090,379999,24504147818,156538
13/01/2021 01:49:54,317809,374999,900000,11,444090,379999,24504147818,156538
13/01/2021 20:43:05,317809,320000,900000,14,426785,377499,20898516813,144563
13/01/2021 23:04:07,317809,320000,900000,14,426785,377499,20898516813,144563
14/01/2021 01:24:36,317809,320000,900000,14,426785,377499,20898516813,144563
14/01/2021 03:23:17,317809,320000,900000,14,426785,377499,20898516813,144563
14/01/2021 08:26:59,317809,320000,900000,14,426785,377499,20898516813,144563
14/01/2021 13:51:28,318065,320000,900000,14,435713,379999,21018698132,144978
14/01/2021 20:39:40,318321,320000,900000,11,434090,379999,26519112182,162846
15/01/2021 00:34:13,318328,319999,900000,14,431785,379999,21748510659,147473
15/01/2021 05:41:55,318336,320000,900000,14,449642,390000,21359496209,146148
17/01/2021 02:12:52,320833,309999,510000,14,358928,315000,5500710274,74166
17/01/2021 06:31:30,320829,309999,510000,14,368213,315000,5929291703,77001
17/01/2021 10:14:36,320829,309999,510000,14,368213,315000,5929291703,77001
17/01/2021 12:02:11,320829,309999,510000,14,368213,315000,5929291703,77001
17/01/2021 13:36:58,320829,309999,510000,14,368213,315000,5929291703,77001
17/01/2021 15:19:12,320829,309999,510000,14,368213,315000,5929291703,77001
17/01/2021 16:51:04,320829,309999,510000,14,368213,315000,5929291703,77001
18/01/2021 15:10:55,321360,309999,510000,14,366785,315000,6244645549,79023
18/01/2021 17:40:00,321360,309999,510000,14,366785,315000,6244645549,79023
