,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:04:19,20110,20000,20000,1,,,,
11/01/2021 13:38:21,20110,18999,18999,1,,,,
11/01/2021 16:37:40,20110,18999,18999,1,,,,
13/01/2021 00:35:05,20066,19950,19950,1,,,,
13/01/2021 01:04:32,20066,19950,19950,1,,,,
13/01/2021 01:56:20,20066,19950,19950,1,,,,
13/01/2021 20:49:18,20061,19999,19999,1,,,,
13/01/2021 23:10:46,20060,20000,20000,1,,,,
14/01/2021 01:30:58,20059,20000,20000,1,,,,
14/01/2021 03:29:37,20059,20000,20000,1,,,,
14/01/2021 08:33:23,20059,30000,30000,1,,,,
14/01/2021 13:57:30,20059,29999,29999,1,,,,
14/01/2021 20:45:54,20103,29999,29999,1,,,,
15/01/2021 00:40:19,20581,49999,49999,1,,,,
15/01/2021 05:48:08,20581,29999,29999,1,,,,
17/01/2021 02:19:38,21371,29998,29998,1,,,,
17/01/2021 06:38:27,21371,29998,29998,1,,,,
17/01/2021 10:22:31,21371,25000,25000,1,,,,
17/01/2021 13:41:30,21371,25000,25000,1,,,,
17/01/2021 15:22:12,21403,29980,29980,1,,,,
17/01/2021 15:22:17,21403,29980,29980,1,,,,
17/01/2021 16:55:14,21403,25000,25000,1,,,,
18/01/2021 17:45:59,21741,,,0,,,,
