,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 13:59:17,90023,99999,99999,3,99999,99999,0,0
11/01/2021 16:58:35,90023,99999,99999,3,99999,99999,0,0
17/01/2021 01:10:01,90113,90000,99999,5,97998,99998,19994000,4471
17/01/2021 05:20:39,90113,90000,99999,5,97998,99998,19994000,4471
17/01/2021 09:07:52,90113,90000,99999,5,97998,99998,19994000,4471
17/01/2021 10:52:51,90113,90000,99999,5,97998,99998,19994000,4471
17/01/2021 12:29:24,90113,90000,99999,5,97998,99998,19994000,4471
17/01/2021 14:09:45,90113,90000,99999,5,97998,99998,19994000,4471
17/01/2021 15:38:30,90113,90000,99999,5,97998,99998,19994000,4471
17/01/2021 17:25:14,90113,90000,99999,5,97998,99998,19994000,4471
17/01/2021 17:57:34,90113,90000,99999,5,97998,99998,19994000,4471
18/01/2021 14:03:27,90113,50000,99999,20,75499,82500,383931895,19594
18/01/2021 16:34:30,90113,50000,99999,20,75499,82500,383931895,19594
18/01/2021 18:18:12,90113,50000,99999,20,75499,82500,383931895,19594
