,average_sold_price,min_selling_price,per_1,per_10,per_100
11/01/2021 03:03:13,22870,22749,26999,227498,2300000
11/01/2021 15:32:52,22830,22735,-,227350,2300000
11/01/2021 18:33:00,22940,22735,-,227350,2300000
14/01/2021 01:57:39,23432,27399,27995,273995,-
14/01/2021 07:01:24,23432,27000,27995,270000,-
14/01/2021 12:27:06,23432,26999,27995,269999,-
14/01/2021 14:29:12,23432,26999,27995,269999,-
14/01/2021 15:35:52,23432,26999,27995,269999,-
14/01/2021 19:09:41,23432,26999,27000,269999,-
14/01/2021 22:51:25,23432,26999,27000,269999,-
14/01/2021 23:04:36,23432,26999,26999,269999,-
15/01/2021 02:02:40,24776,26998,26998,274999,-
15/01/2021 04:12:44,24776,26997,26997,274999,-
15/01/2021 11:04:22,24776,26997,26997,274999,-
