,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:23:38,557587,1500000,3000000,3,2333333,2500000,583333333333,763762
11/01/2021 13:57:04,557587,1500000,3000000,3,2333333,2500000,583333333333,763762
11/01/2021 16:56:27,557587,1500000,3000000,3,2333333,2500000,583333333333,763762
17/01/2021 05:17:20,561813,1300000,3000000,8,2241658,2499969,414519071631,643831
17/01/2021 09:04:13,561813,1300000,3000000,8,2241658,2499969,414519071631,643831
17/01/2021 10:49:12,561813,1300000,3000000,8,2241658,2499969,414519071631,643831
17/01/2021 12:26:10,561813,1300000,3000000,8,2241658,2499969,414519071631,643831
17/01/2021 14:06:30,561813,1300000,3000000,8,2241658,2499969,414519071631,643831
17/01/2021 15:35:17,561813,1300000,3000000,8,2241658,2499969,414519071631,643831
17/01/2021 17:21:56,561813,1300000,3000000,8,2241658,2499969,414519071631,643831
17/01/2021 17:54:08,561813,1300000,3000000,8,2241658,2499969,414519071631,643831
18/01/2021 14:00:29,561813,600000,2666666,8,1983329,2250000,480312754087,693045
