,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:21:00,463073,800000,1600000,5,1275111,1320000,110652761605,332645
11/01/2021 13:54:25,463073,800000,1600000,5,1275111,1320000,110652761605,332645
11/01/2021 16:53:44,463073,800000,1600000,5,1275111,1320000,110652761605,332645
17/01/2021 05:14:22,463073,770000,1600000,5,1057999,800000,144620129000,380289
17/01/2021 09:00:47,463073,770000,1600000,5,1057999,800000,144620129000,380289
17/01/2021 10:45:40,463073,770000,1600000,5,1057999,800000,144620129000,380289
17/01/2021 12:22:30,463073,770000,1600000,5,1057999,800000,144620129000,380289
17/01/2021 14:03:09,463073,770000,1600000,5,1057999,800000,144620129000,380289
17/01/2021 15:31:48,463073,770000,1600000,5,1057999,800000,144620129000,380289
17/01/2021 17:18:17,463073,770000,1600000,5,1057999,800000,144620129000,380289
17/01/2021 17:50:18,463073,770000,1600000,5,1057999,800000,144620129000,380289
18/01/2021 13:57:48,464449,799999,800000,2,799999,799999,0,0
18/01/2021 16:28:24,464449,799999,800000,2,799999,799999,0,0
18/01/2021 18:12:15,464449,799999,800000,2,799999,799999,0,0
