,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:34:08,171242,250000,250000,1,,,,
11/01/2021 14:07:20,171242,250000,250000,1,,,,
11/01/2021 14:07:24,171242,250000,250000,1,,,,
11/01/2021 17:06:39,171242,250000,250000,1,,,,
11/01/2021 17:06:43,171242,250000,250000,1,,,,
17/01/2021 01:20:17,171242,249000,249000,1,,,,
17/01/2021 01:20:23,171242,249000,249000,1,,,,
17/01/2021 05:31:01,171242,249000,249000,1,,,,
17/01/2021 05:31:06,171242,249000,249000,1,,,,
17/01/2021 09:18:55,171591,249000,249000,1,,,,
17/01/2021 09:19:00,171591,249000,249000,1,,,,
17/01/2021 11:04:14,171591,249000,249000,1,,,,
17/01/2021 11:04:20,171591,249000,249000,1,,,,
17/01/2021 12:40:31,171591,249000,249000,1,,,,
17/01/2021 14:20:31,171591,249000,249000,1,,,,
17/01/2021 15:49:37,171591,249000,249000,1,,,,
17/01/2021 17:36:23,171591,249000,249000,1,,,,
17/01/2021 17:36:28,171591,249000,249000,1,,,,
17/01/2021 18:09:04,171591,249000,249000,1,,,,
17/01/2021 18:09:10,171591,249000,249000,1,,,,
18/01/2021 14:13:35,171591,249000,249000,1,,,,
18/01/2021 14:13:39,171591,249000,249000,1,,,,
18/01/2021 16:44:23,171591,249000,249000,1,,,,
18/01/2021 16:44:28,171591,249000,249000,1,,,,
18/01/2021 18:28:29,171591,249000,249000,1,,,,
