,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 00:57:17,3175,1800,6999,17,2741,1900,2197041,1482
11/01/2021 13:31:17,3175,1800,6999,17,2741,1900,2197041,1482
11/01/2021 16:30:44,3108,3999,6999,5,4719,4200,1631220,1277
13/01/2021 00:25:39,3122,3800,4200,5,4079,4200,32040,178
13/01/2021 00:55:01,3122,3800,4200,5,4079,4200,32040,178
13/01/2021 01:46:46,3122,3800,4200,5,4079,4200,32040,178
13/01/2021 20:39:45,3125,3799,4200,8,3974,3899,39428,198
13/01/2021 23:00:46,3125,3799,4200,8,3974,3899,39428,198
14/01/2021 01:21:16,3128,3799,5000,11,4127,4200,114338,338
14/01/2021 03:20:20,3128,3799,5000,11,4127,4200,114338,338
14/01/2021 08:23:51,3141,4000,5000,5,4320,4200,152000,389
