,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:18:31,39525,79880,250000,14,142951,144999,1935780962,43997
11/01/2021 13:52:01,39706,80000,250000,14,151459,145000,1801150127,42439
11/01/2021 16:51:19,39706,80000,250000,14,151459,145000,1801150127,42439
17/01/2021 05:11:20,41126,55000,199999,14,86904,78944,1317695569,36300
17/01/2021 08:57:22,41126,55000,199999,14,86904,78944,1317695569,36300
17/01/2021 10:42:38,41126,55000,199999,14,86904,78944,1317695569,36300
17/01/2021 12:19:20,41126,55000,199999,14,86904,78944,1317695569,36300
17/01/2021 14:00:05,41126,55000,199999,14,86904,78944,1317695569,36300
17/01/2021 15:28:37,41126,55000,199999,14,86904,78944,1317695569,36300
17/01/2021 17:14:59,41126,55000,120000,14,77261,78332,270592144,16449
17/01/2021 17:46:57,41126,55000,120000,14,77261,78332,270592144,16449
18/01/2021 13:55:03,41519,65000,120000,11,80651,78888,259272255,16101
18/01/2021 16:25:33,41519,65000,120000,11,80651,78888,259272255,16101
18/01/2021 18:09:33,41519,65000,120000,11,80651,78888,259272255,16101
