,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:04:51,10675,11000,11000,1,,,,
11/01/2021 13:38:54,10676,18999,18999,1,,,,
11/01/2021 16:38:14,10676,16000,16000,1,,,,
13/01/2021 00:35:51,10535,6000,99999,8,51187,55000,1645124446,40560
13/01/2021 01:05:19,10535,6000,99999,8,51187,55000,1645124446,40560
13/01/2021 01:57:06,10535,6000,99999,8,51187,55000,1645124446,40560
13/01/2021 20:50:08,10605,50000,99999,5,77999,85000,482489000,21965
13/01/2021 23:11:40,10605,50000,99999,5,77999,85000,482489000,21965
14/01/2021 01:31:43,10605,50000,99999,5,77999,85000,482489000,21965
14/01/2021 03:30:21,10605,50000,99999,5,77999,85000,482489000,21965
14/01/2021 08:34:07,10605,50000,99999,5,77999,85000,482489000,21965
14/01/2021 13:58:12,10605,50000,99999,5,77999,85000,482489000,21965
14/01/2021 20:46:40,10782,50000,99999,5,77999,85000,482489000,21965
15/01/2021 00:40:57,11182,39500,95000,5,65900,60000,549050000,23431
15/01/2021 05:48:47,11182,39500,95000,5,65900,60000,549050000,23431
17/01/2021 02:20:17,12074,25000,95000,5,56399,60000,677307200,26025
17/01/2021 06:39:08,12074,22000,95000,8,43499,33499,704000428,26533
17/01/2021 10:23:15,12074,21000,95000,8,42999,31999,727143142,26965
17/01/2021 13:42:09,12074,21000,95000,8,41749,31999,691071357,26288
17/01/2021 16:55:53,12659,21000,60000,8,35124,31999,235835357,15356
18/01/2021 17:46:33,13090,12000,60000,11,24454,22000,171073618,13079
