,average_sold_price,min_selling_price,per_1,per_10,per_100
11/01/2021 02:12:59,254,250,-,2500,25000
11/01/2021 14:44:20,252,250,-,2500,25000
11/01/2021 17:44:07,252,250,-,2500,25000
