,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:07:34,6015,6000,12000,17,7294,6000,5839578,2416
11/01/2021 13:41:38,6014,6000,12000,5,10402,11111,6258874,2501
11/01/2021 16:40:58,6005,11000,12000,4,11502,11505,270430,520
13/01/2021 00:39:26,6050,11900,12000,2,11950,11950,5000,70
13/01/2021 01:08:55,6050,9000,12000,4,10975,11450,1935833,1391
13/01/2021 02:00:44,6050,9000,12000,8,10600,11000,1905714,1380
13/01/2021 20:53:38,6090,11900,12000,2,11950,11950,5000,70
13/01/2021 23:15:21,6090,11900,19999,3,14633,12000,21597967,4647
14/01/2021 01:35:22,6090,9999,19999,4,13249,11500,20914333,4573
14/01/2021 03:33:48,6090,9999,19999,4,13249,11500,20914333,4573
14/01/2021 08:37:29,6090,9999,19999,4,13249,11500,20914333,4573
