,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:59:10,619,10,500,27,227,300,50204,224
11/01/2021 14:31:21,618,10,500,24,193,15,45849,214
11/01/2021 17:31:01,618,10,500,24,193,15,45849,214
17/01/2021 02:01:41,618,10,500,22,210,160,46723,216
17/01/2021 10:02:09,618,10,500,22,168,100,37082,192
17/01/2021 11:50:31,618,10,500,22,168,100,37082,192
17/01/2021 13:25:10,618,10,500,22,168,100,37082,192
17/01/2021 15:07:29,618,10,500,22,168,100,37082,192
18/01/2021 15:01:03,618,10,500,22,168,100,37082,192
18/01/2021 17:30:12,618,10,500,22,168,100,37082,192
