,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 02:00:08,126118,95000,250000,47,153011,145000,1635348781,40439
11/01/2021 14:32:20,126445,100000,250000,44,158671,142500,2095191011,45773
11/01/2021 17:32:01,126528,100000,250000,44,161057,142500,2278991846,47738
17/01/2021 02:02:49,128422,100000,240000,38,167271,151784,1497544987,38698
17/01/2021 10:03:19,128399,100000,240000,35,168129,151784,1406994509,37509
17/01/2021 11:51:37,128399,100000,145000,14,132213,135555,162313105,12740
17/01/2021 13:26:23,128399,100000,240000,35,168129,151784,1406994509,37509
17/01/2021 15:08:39,128399,100000,240000,35,168129,151784,1406994509,37509
18/01/2021 15:01:50,128334,109999,250000,47,155450,139999,1643981921,40546
18/01/2021 15:02:08,128334,109999,250000,47,155450,139999,1643981921,40546
18/01/2021 17:31:01,128260,109999,250000,41,153808,135555,1535609758,39186
18/01/2021 17:31:17,128260,109999,250000,41,153808,135555,1535609758,39186
