,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:55:02,1195205,2450000,3000000,8,2650694,2599999,35021467196,187140
11/01/2021 14:27:28,1195205,2450000,3000000,8,2650694,2599999,35021467196,187140
11/01/2021 17:26:57,1195205,2450000,3000000,8,2650694,2599999,35021467196,187140
17/01/2021 01:55:59,1247266,1850000,3100000,8,2543069,2499500,146160784217,382309
17/01/2021 10:00:40,1247266,1850000,3100000,11,2554050,2500000,131832929002,363088
17/01/2021 11:44:15,1247266,1850000,3100000,11,2463141,2499000,133552203448,365447
17/01/2021 13:18:36,1247266,1850000,3100000,11,2463141,2499000,133552203448,365447
17/01/2021 15:01:19,1247266,1850000,3100000,11,2463141,2499000,133552203448,365447
18/01/2021 14:55:17,1255288,1795555,3100000,14,2506753,2500000,194662011832,441205
18/01/2021 17:24:46,1255288,1795555,3100000,14,2506753,2500000,194662011832,441205
