,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 03:30:13,2356281,1700000,5999012,53,2818301,2388888,1132183723873,1064041
11/01/2021 15:58:54,2336605,1700000,5999012,56,2889463,2450000,1416974210804,1190367
11/01/2021 18:59:26,2328037,1800000,5999012,62,2835232,2377777,1198109083470,1094581
