,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:30:28,129842,45000,288888,59,128911,110000,2830123170,53198
11/01/2021 14:03:46,129753,43333,288888,62,115637,110000,3462441386,58842
11/01/2021 17:03:06,129753,43000,288888,65,114700,110000,3575335973,59794
17/01/2021 01:15:56,116511,100000,200000,17,130588,125000,830882352,28825
17/01/2021 05:26:28,116482,95000,200000,17,129705,125000,882720588,29710
17/01/2021 09:14:19,116482,95000,200000,17,129705,125000,882720588,29710
17/01/2021 10:59:12,116482,94000,200000,17,127000,125000,948000000,30789
17/01/2021 12:35:39,116408,94000,200000,17,129352,125000,907117647,30118
17/01/2021 14:15:51,116408,94000,200000,17,129352,125000,907117647,30118
17/01/2021 15:44:50,116290,94000,200000,17,129352,125000,907117647,30118
17/01/2021 17:31:35,116290,94000,200000,17,129352,125000,907117647,30118
17/01/2021 18:04:07,116290,94000,200000,17,129352,125000,907117647,30118
18/01/2021 14:09:33,116050,185000,200000,4,195000,197500,50000000,7071
18/01/2021 16:40:22,116050,185000,200000,4,195000,197500,50000000,7071
