,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:54:04,175153,499999,650000,2,574999,574999,11250150000,106066
11/01/2021 14:26:32,175153,499999,650000,2,574999,574999,11250150000,106066
11/01/2021 17:26:02,175153,499999,650000,2,574999,574999,11250150000,106066
17/01/2021 01:54:44,175153,499999,650000,2,574999,574999,11250150000,106066
17/01/2021 09:59:28,175153,499999,650000,2,574999,574999,11250150000,106066
17/01/2021 11:43:10,175153,499999,650000,2,574999,574999,11250150000,106066
17/01/2021 13:17:34,175153,499999,650000,2,574999,574999,11250150000,106066
17/01/2021 15:00:15,175153,499999,650000,2,574999,574999,11250150000,106066
18/01/2021 14:54:28,175153,499999,650000,2,574999,574999,11250150000,106066
18/01/2021 17:24:02,175153,499999,650000,2,574999,574999,11250150000,106066
