,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 03:10:25,182293,195000,198999,2,196999,196999,7996000,2827
11/01/2021 15:39:38,182350,198999,19999012,3,6799337,200000,130673565329719,11431253
11/01/2021 18:40:01,182350,198999,19999012,3,6799337,200000,130673565329719,11431253
