,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:26:48,11235,14000,49999,92,24024,24990,18609186,4313
11/01/2021 14:00:17,11358,8999,24990,89,23519,24990,17944047,4236
11/01/2021 16:59:36,11410,9000,24990,83,24497,24990,6098043,2469
17/01/2021 01:11:10,11086,18887,24000,14,22777,23999,4094915,2023
17/01/2021 05:21:48,11086,18887,24000,14,22777,23999,4094915,2023
17/01/2021 09:09:07,11086,18887,24000,14,22777,23999,4094915,2023
17/01/2021 10:54:08,11121,19999,24500,14,23178,24000,2985978,1727
17/01/2021 12:30:39,11201,18999,24500,14,23392,24000,2777016,1666
17/01/2021 14:10:56,11215,14000,24500,29,18250,15000,19927340,4464
17/01/2021 15:39:47,11228,10000,24500,29,18112,15000,21693557,4657
17/01/2021 17:26:35,11228,10000,24500,29,18112,15000,21693557,4657
17/01/2021 17:58:56,11228,10000,24500,29,18112,15000,21693557,4657
18/01/2021 14:04:53,11324,14299,24500,29,17944,15000,18969250,4355
18/01/2021 16:35:51,11324,14299,24500,29,17944,15000,18969250,4355
18/01/2021 18:19:32,11324,13500,24500,41,16791,15000,16599501,4074
