,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:29:43,107224,35000,149900,26,71716,72500,621191952,24923
11/01/2021 14:03:03,107224,35000,149900,26,71716,72500,621191952,24923
11/01/2021 17:02:21,107224,35000,149900,26,71716,72500,621191952,24923
17/01/2021 01:14:46,106490,25000,80000,14,57321,62250,390601401,19763
17/01/2021 05:25:20,106490,25000,80000,14,57321,62250,390601401,19763
17/01/2021 09:13:03,106490,25000,80000,14,57321,62250,390601401,19763
17/01/2021 10:57:54,106490,25000,80000,14,57321,62250,390601401,19763
17/01/2021 12:34:28,106490,25000,80000,14,57321,62250,390601401,19763
17/01/2021 14:14:41,106490,25000,899999,14,116107,62250,51262742593,226412
17/01/2021 15:43:35,106490,22999,899999,20,89124,42499,36869692079,192014
17/01/2021 17:30:19,106490,22999,899999,20,89124,42499,36869692079,192014
17/01/2021 18:02:48,106490,22999,899999,20,89124,42499,36869692079,192014
18/01/2021 14:08:25,106490,22999,899999,23,85804,49999,31983069474,178838
18/01/2021 16:39:14,106490,22999,899999,23,85804,49999,31983069474,178838
18/01/2021 18:23:09,106490,22999,899999,23,85804,49999,31983069474,178838
