,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:04:16,168,50,888,5,267,150,122082,349
11/01/2021 13:38:17,168,50,888,3,345,99,221194,470
11/01/2021 16:37:37,168,50,99,2,74,74,1200,34
13/01/2021 00:35:00,168,20,169,8,122,150,3179,56
13/01/2021 01:04:26,168,20,169,8,122,150,3179,56
13/01/2021 01:56:14,168,20,169,8,122,150,3179,56
13/01/2021 20:49:23,168,20,169,5,101,120,4136,64
13/01/2021 23:10:51,168,20,169,5,101,120,4136,64
14/01/2021 01:31:03,168,20,169,5,101,120,4136,64
14/01/2021 03:29:42,168,20,169,5,101,120,4136,64
14/01/2021 08:33:28,168,20,169,5,101,120,4136,64
14/01/2021 13:57:34,168,20,169,5,101,120,4136,64
14/01/2021 20:46:00,168,20,169,5,101,120,4136,64
15/01/2021 00:40:14,168,20,169,5,101,120,4136,64
15/01/2021 05:48:02,168,20,169,8,104,100,2638,51
17/01/2021 02:19:33,166,20,169,8,78,75,3615,60
17/01/2021 06:38:21,166,20,169,8,78,75,3615,60
17/01/2021 10:22:25,166,20,169,8,78,75,3615,60
17/01/2021 13:41:24,166,20,169,8,78,75,3615,60
17/01/2021 15:22:07,166,20,169,8,78,75,3615,60
17/01/2021 16:55:08,166,20,169,8,78,75,3615,60
18/01/2021 17:45:55,164,20,169,5,97,100,4034,63
