,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:55:27,621458,1250000,2500000,14,1668142,1645000,130670593406,361483
11/01/2021 14:27:53,621458,1100000,2500000,14,1568142,1462500,143809054945,379221
11/01/2021 17:27:23,621458,1100000,2500000,14,1568142,1462500,143809054945,379221
17/01/2021 01:56:26,651230,1000000,1750000,11,1322270,1300000,75181664917,274192
17/01/2021 10:00:48,654351,1000000,1750000,11,1367725,1399000,81681993825,285800
17/01/2021 11:44:43,654351,1000000,1750000,11,1304088,1145978,79708986553,282327
17/01/2021 13:19:06,654351,1000000,1750000,11,1304088,1145978,79708986553,282327
17/01/2021 15:01:47,654351,1000000,1750000,11,1304088,1145978,79708986553,282327
18/01/2021 14:55:46,656349,1000000,1750000,11,1294998,1145978,84699796644,291032
18/01/2021 17:25:13,657890,919667,1750000,11,1287695,1145978,90026084870,300043
