,average_sold_price,min_selling_price,per_1,per_10,per_100
11/01/2021 03:39:45,2762,2489,2949,24899,298000
11/01/2021 16:08:09,2749,2980,4998,29999,298000
11/01/2021 19:08:41,2762,2980,3255,29997,298000
14/01/2021 02:05:17,3064,3199,4800,31997,-
14/01/2021 07:09:03,3155,3199,3500,31998,-
14/01/2021 12:34:25,3160,3190,3599,31900,-
14/01/2021 14:36:36,3184,3200,4800,32000,-
14/01/2021 15:43:37,3181,2800,2800,31999,-
14/01/2021 19:17:30,3111,3299,4500,32998,-
14/01/2021 23:12:38,3269,3300,4998,33000,-
15/01/2021 02:10:35,3347,3000,3999,30000,319999
15/01/2021 04:20:51,3347,3000,3999,30000,319999
15/01/2021 11:09:05,3333,3000,3990,30000,315000
