,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:01:57,1478074,1549999,3800000,11,2785656,2900000,469031949838,684859
11/01/2021 01:02:06,1478074,1549999,3800000,11,2785656,2900000,469031949838,684859
11/01/2021 13:35:57,1478074,1450000,3800000,11,2639191,2650000,639134066958,799458
11/01/2021 13:36:06,1478074,1450000,3800000,11,2639191,2650000,639134066958,799458
11/01/2021 16:35:17,1478074,1450000,3800000,11,2639191,2650000,639134066958,799458
11/01/2021 16:35:26,1478074,1450000,3800000,11,2639191,2650000,639134066958,799458
13/01/2021 00:31:48,1478341,1499999,3800000,11,2850807,2900000,502539063616,708899
13/01/2021 00:32:00,1478341,1499999,3800000,11,2850807,2900000,502539063616,708899
13/01/2021 01:01:11,1478341,1499999,3800000,11,2850807,2900000,502539063616,708899
13/01/2021 01:01:23,1478341,1499999,3800000,11,2850807,2900000,502539063616,708899
13/01/2021 01:52:55,1478341,1499999,3800000,11,2733535,2777777,512129322343,715632
13/01/2021 01:53:07,1478341,1499999,3800000,11,2733535,2777777,512129322343,715632
13/01/2021 20:46:10,1481173,1499999,3800000,14,2793888,2775000,505426543200,710933
13/01/2021 23:07:25,1481173,1499999,3800000,14,2793888,2775000,505426543200,710933
13/01/2021 23:07:34,1481173,1499999,3800000,14,2793888,2775000,505426543200,710933
14/01/2021 01:27:49,1484995,1499999,3111111,8,2385138,2540000,306630542901,553742
14/01/2021 03:26:20,1484995,1499999,3800000,14,2862936,3005555,502141245345,708619
14/01/2021 03:26:33,1484995,1499999,3800000,14,2862936,3005555,502141245345,708619
14/01/2021 08:30:05,1484995,1499999,3800000,14,2862936,3005555,502141245345,708619
14/01/2021 08:30:19,1484995,1499999,3800000,14,2862936,3005555,502141245345,708619
14/01/2021 13:54:25,1484995,1499999,3800000,14,2862936,3005555,502141245345,708619
14/01/2021 13:54:33,1484995,1499999,3800000,14,2862936,3005555,502141245345,708619
14/01/2021 20:42:56,1485062,1499999,3800000,14,2798650,2775000,485635720070,696875
15/01/2021 00:37:17,1485129,1499999,3800000,14,2792936,2775000,490014776566,700010
15/01/2021 00:37:26,1485129,1499999,3800000,14,2792936,2775000,490014776566,700010
15/01/2021 05:44:54,1485196,1499999,3800000,14,2792936,2775000,490014776566,700010
15/01/2021 05:45:08,1485196,1499999,3800000,14,2792936,2775000,490014776566,700010
