,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:18:51,32030,50000,50000,1,,,,
11/01/2021 13:52:20,32030,45000,45000,1,,,,
11/01/2021 16:51:39,32030,45000,45000,1,,,,
17/01/2021 05:12:05,-,60000,80000,3,66666,60000,133333333,11547
17/01/2021 08:58:14,-,60000,80000,3,66666,60000,133333333,11547
17/01/2021 10:43:22,-,60000,80000,3,66666,60000,133333333,11547
17/01/2021 12:20:02,-,60000,80000,3,66666,60000,133333333,11547
17/01/2021 14:00:47,-,60000,80000,3,66666,60000,133333333,11547
17/01/2021 15:29:19,-,60000,80000,3,66666,60000,133333333,11547
17/01/2021 17:15:44,-,60000,80000,3,66666,60000,133333333,11547
17/01/2021 17:47:43,-,60000,80000,3,66666,60000,133333333,11547
18/01/2021 13:55:42,-,60000,80000,3,66666,60000,133333333,11547
18/01/2021 16:26:12,-,60000,80000,3,66666,60000,133333333,11547
18/01/2021 18:10:10,-,60000,80000,3,66666,60000,133333333,11547
