,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:27:50,77411,22000,75000,8,54625,50000,291125000,17062
11/01/2021 14:01:16,77411,22000,75000,8,54625,50000,291125000,17062
11/01/2021 17:00:35,77411,22000,75000,8,54625,50000,291125000,17062
17/01/2021 01:12:21,77202,40000,80000,8,64375,70000,167410714,12938
17/01/2021 05:23:01,77202,40000,80000,8,64375,70000,167410714,12938
17/01/2021 09:10:27,77202,40000,80000,8,64375,70000,167410714,12938
17/01/2021 10:55:23,77202,40000,80000,8,64375,70000,167410714,12938
17/01/2021 12:31:53,77202,40000,80000,8,64375,70000,167410714,12938
17/01/2021 14:12:14,77202,40000,80000,8,64375,70000,167410714,12938
17/01/2021 15:41:08,77202,40000,80000,8,64375,70000,167410714,12938
17/01/2021 17:27:59,77202,40000,80000,8,64375,70000,167410714,12938
17/01/2021 18:00:19,77202,40000,80000,8,64375,70000,167410714,12938
18/01/2021 14:06:10,77202,40000,80000,8,64375,70000,167410714,12938
18/01/2021 16:37:03,77202,40000,80000,8,64375,70000,167410714,12938
18/01/2021 18:20:51,77202,40000,80000,8,64375,70000,167410714,12938
