,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 03:15:50,329003,920000,1000000,3,973333,1000000,2133333333,46188
11/01/2021 15:44:56,329003,920000,1000000,3,973333,1000000,2133333333,46188
11/01/2021 18:45:18,329003,920000,1000000,3,973333,1000000,2133333333,46188
