,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 03:09:06,286,300,300,1,,,,
11/01/2021 15:38:31,283,300,300,1,,,,
11/01/2021 18:38:52,283,300,300,1,,,,
