,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
17/01/2021 01:40:41,9641,15000,18000,2,16500,16500,4500000,2121
17/01/2021 09:40:36,9679,15000,15000,1,,,,
17/01/2021 11:24:58,9679,15000,15000,1,,,,
17/01/2021 13:02:54,9679,15000,15000,1,,,,
17/01/2021 14:42:09,9679,15000,15000,1,,,,
18/01/2021 14:33:15,9703,15000,15000,2,15000,15000,0,0
18/01/2021 17:03:58,9703,15000,15000,2,15000,15000,0,0
