,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:09:52,216292,349000,699999,10,438144,432500,11055532545,105145
11/01/2021 13:43:50,218072,350000,699999,8,460305,441500,11407823300,106807
11/01/2021 16:43:09,218072,350000,699999,8,460305,441500,11407823300,106807
13/01/2021 00:42:11,221742,310000,699999,8,426555,396500,16858166515,129839
13/01/2021 01:11:36,221742,310000,699999,8,426555,396500,16858166515,129839
13/01/2021 02:03:31,221742,310000,699999,8,426555,396500,16858166515,129839
13/01/2021 20:56:42,221742,290000,699999,11,403807,350000,14858943638,121897
13/01/2021 23:18:20,221742,290000,699999,11,403807,350000,14858943638,121897
14/01/2021 01:38:30,221742,290000,699999,11,403807,350000,14858943638,121897
14/01/2021 03:36:38,221742,290000,699999,11,403807,350000,14858943638,121897
14/01/2021 08:40:19,222070,290000,699999,11,422444,443000,14218273911,119240
14/01/2021 14:04:04,222532,290000,699999,8,422180,396500,18026845265,134264
14/01/2021 20:52:49,222532,290000,699999,11,419717,443000,14884757729,122003
15/01/2021 00:46:47,223247,290000,699999,8,427180,396500,16944805888,130172
15/01/2021 05:54:44,223247,290000,699999,8,427180,396500,16944805888,130172
17/01/2021 02:26:43,225215,299990,800000,8,472748,396500,34030357226,184473
17/01/2021 06:45:47,225215,299990,800000,8,472748,396500,34030357226,184473
17/01/2021 10:30:22,225215,285000,800000,11,478817,443000,32544232808,180400
17/01/2021 12:07:25,225770,285000,800000,8,464748,396500,36805189226,191846
17/01/2021 13:48:35,225770,285000,800000,8,464748,396500,36805189226,191846
17/01/2021 17:02:35,225770,279990,800000,8,462248,396500,37796667083,194413
18/01/2021 15:19:02,232044,229990,800000,11,322723,320000,27082560025,164567
18/01/2021 17:52:27,232044,225000,800000,11,312269,230000,27967476389,167234
