,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:52:59,26157,22999,50000,13,31768,33998,54856052,7406
11/01/2021 14:25:32,26157,22999,50000,13,31768,33998,54856052,7406
11/01/2021 17:24:59,26142,23000,50000,13,32691,33998,48394590,6956
17/01/2021 01:52:55,-,19999,36000,20,26449,25000,44892589,6700
17/01/2021 09:57:42,-,20000,36000,17,28529,30998,44013095,6634
17/01/2021 11:41:28,26231,20000,36000,14,28071,27999,39761472,6305
17/01/2021 13:15:46,-,20000,36000,14,29214,30998,38179758,6178
17/01/2021 14:58:37,26175,20000,36000,14,30356,31499,33784857,5812
18/01/2021 14:53:03,26065,24499,36000,17,28499,25000,22345375,4727
18/01/2021 17:22:42,26065,24499,36000,17,28499,25000,22345375,4727
