,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:17:16,19253,60000,65555,8,61388,60000,6612433,2571
11/01/2021 13:50:37,19894,29999,40000,25,37159,38999,13808770,3716
11/01/2021 16:49:56,20150,28998,60000,29,35826,37999,43725702,6612
17/01/2021 05:09:48,23174,24000,24444,11,24363,24444,32258,179
17/01/2021 08:55:39,23174,24000,24444,11,24363,24444,32258,179
17/01/2021 10:41:03,23181,24444,50000,10,26999,24444,65310913,8081
17/01/2021 12:17:51,23198,23999,50000,8,27582,24444,82069552,9059
17/01/2021 13:58:38,-,22222,49999,11,27332,24444,64540967,8033
17/01/2021 15:27:00,-,20000,49999,11,26928,24444,68903925,8300
17/01/2021 17:13:27,-,20000,49999,14,27872,24444,56724088,7531
17/01/2021 17:45:21,23347,20000,49999,14,27824,24444,56743417,7532
18/01/2021 13:53:48,23905,24444,24444,4,24444,24444,0,0
18/01/2021 16:24:18,23910,24444,25000,3,24629,24444,103045,321
18/01/2021 18:08:12,23915,21000,27777,20,23482,23999,2226738,1492
