,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:17:58,97372,339999,599999,5,457999,400000,17319917000,131605
11/01/2021 13:51:25,97372,175000,599999,23,314550,299999,12165602589,110297
11/01/2021 16:50:44,97372,175000,599999,23,314550,299999,12165602589,110297
17/01/2021 05:11:02,105295,79990,675000,38,206742,172500,23043567679,151801
17/01/2021 08:57:00,105295,79990,675000,38,206742,172500,23043567679,151801
17/01/2021 10:42:19,105295,79990,675000,38,206742,172500,23043567679,151801
17/01/2021 12:19:04,105295,79990,675000,38,206742,172500,23043567679,151801
17/01/2021 13:59:50,105295,79990,675000,38,192531,142499,19216779286,138624
17/01/2021 15:28:20,105295,79990,675000,38,192531,142499,19216779286,138624
17/01/2021 17:14:44,105295,70000,675000,38,193321,142499,19966087963,141301
17/01/2021 17:46:40,105295,70000,675000,38,193321,142499,19966087963,141301
18/01/2021 13:54:50,105069,94000,675000,35,220577,199999,25489894348,159655
18/01/2021 16:25:20,105069,94000,675000,35,220577,199999,25489894348,159655
18/01/2021 18:09:20,105069,90000,675000,35,195719,155000,20074574465,141684
