,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:15:24,95,50,50,1,,,,
11/01/2021 13:48:41,95,50,50,1,,,,
11/01/2021 16:47:58,95,50,50,1,,,,
17/01/2021 01:06:13,95,,,0,,,,
17/01/2021 05:07:48,95,,,0,,,,
17/01/2021 08:53:27,95,,,0,,,,
17/01/2021 10:38:49,95,,,0,,,,
17/01/2021 12:15:34,95,,,0,,,,
17/01/2021 13:56:36,95,,,0,,,,
17/01/2021 15:24:47,95,,,0,,,,
17/01/2021 17:11:00,95,,,0,,,,
17/01/2021 17:42:54,95,,,0,,,,
18/01/2021 13:51:51,94,,,0,,,,
18/01/2021 16:22:20,94,,,0,,,,
18/01/2021 18:06:14,94,,,0,,,,
