,average_sold_price,min_selling_price,per_1,per_10,per_100
11/01/2021 02:17:35,5783,8999,10000,89999,-
11/01/2021 14:48:56,5783,8999,10000,89999,-
11/01/2021 17:48:40,5783,5700,5700,89999,-
13/01/2021 18:36:28,6045,8998,-,89987,-
13/01/2021 19:50:24,6058,8995,9799,89950,-
16/01/2021 16:38:07,6655,6000,6000,78888,-
16/01/2021 18:39:54,6655,6000,6000,78887,-
16/01/2021 19:49:20,6709,6000,6000,78887,-
16/01/2021 20:59:40,6683,6000,6000,78887,-
16/01/2021 22:16:22,6683,6000,6000,78887,-
16/01/2021 23:27:34,6683,6000,6000,78887,-
