,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:28:45,37460,75000,99999,17,79803,80000,54816331,7403
11/01/2021 14:02:10,37460,75000,99999,17,79803,80000,54816331,7403
11/01/2021 17:01:28,37460,75000,99999,17,79803,80000,54816331,7403
17/01/2021 01:13:25,37994,64899,80000,26,70172,64999,53177921,7292
17/01/2021 05:24:04,37994,64899,80000,26,70172,64999,53177921,7292
17/01/2021 09:11:37,37994,64899,80000,26,70172,64999,53177921,7292
17/01/2021 10:56:35,37994,64899,80000,26,70172,64999,53177921,7292
17/01/2021 12:33:02,37994,64899,80000,26,70172,64999,53177921,7292
17/01/2021 14:13:20,37994,64899,80000,26,70172,64999,53177921,7292
17/01/2021 15:42:14,37994,64899,80000,26,70172,64999,53177921,7292
17/01/2021 17:29:11,37994,64899,80000,26,70172,64999,53177921,7292
17/01/2021 18:01:29,37994,64899,80000,26,70172,64999,53177921,7292
18/01/2021 14:07:11,37994,64899,80000,25,70383,64999,54188612,7361
18/01/2021 16:38:01,37994,64899,80000,25,70383,64999,54188612,7361
18/01/2021 18:21:51,37994,64899,80000,25,70383,64999,54188612,7361
