,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 00:59:41,445565,425000,1000000,3,691666,650000,83958333333,289755
11/01/2021 13:33:43,445565,425000,1000000,2,712500,712500,165312500000,406586
11/01/2021 16:33:04,445565,425000,1000000,2,712500,712500,165312500000,406586
13/01/2021 00:28:52,445565,425000,1000000,2,712500,712500,165312500000,406586
13/01/2021 00:58:17,445565,425000,1000000,2,712500,712500,165312500000,406586
13/01/2021 01:50:01,445565,425000,1000000,2,712500,712500,165312500000,406586
13/01/2021 20:43:12,445565,425000,1000000,2,712500,712500,165312500000,406586
13/01/2021 23:04:16,445565,425000,1000000,2,712500,712500,165312500000,406586
14/01/2021 01:24:44,445565,425000,1000000,2,712500,712500,165312500000,406586
14/01/2021 03:23:24,445565,425000,425000,1,,,,
14/01/2021 08:27:06,445565,425000,425000,1,,,,
14/01/2021 13:51:35,445565,425000,425000,1,,,,
14/01/2021 20:39:46,445565,425000,425000,1,,,,
15/01/2021 00:34:27,445565,425000,425000,1,,,,
15/01/2021 05:42:08,445565,425000,425000,1,,,,
