,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
17/01/2021 01:09:00,2318,1999,5000,14,3928,4499,1763044,1327
17/01/2021 05:19:36,2318,1998,5000,17,3587,4000,2007684,1416
17/01/2021 09:06:43,2318,1998,5000,17,3587,4000,2007684,1416
17/01/2021 10:51:38,2313,1998,6785,20,4963,4999,3393756,1842
17/01/2021 12:28:16,2333,1998,6785,20,4963,4999,3393756,1842
17/01/2021 14:08:37,2333,1998,6785,20,4963,4999,3393756,1842
17/01/2021 15:37:23,2332,1998,6785,20,5202,4999,3045824,1745
17/01/2021 17:24:04,2372,1998,6785,17,4923,4999,3064775,1750
17/01/2021 17:56:21,2372,1998,6785,17,4923,4999,3064775,1750
18/01/2021 14:02:27,2484,2500,5500,14,4214,4000,757758,870
18/01/2021 16:33:33,2484,2500,5500,14,4214,4000,757758,870
18/01/2021 18:17:13,2484,2500,5500,14,4214,4000,757758,870
