,average_sold_price,min_selling_price,per_1,per_10,per_100
11/01/2021 02:13:51,239,250,-,-,25000
11/01/2021 14:45:12,372,235,4500,4500,23500
11/01/2021 17:45:00,249,239,4500,4500,23998
13/01/2021 12:11:40,332,310,400,3100,31998
13/01/2021 12:59:04,332,310,400,3100,31995
13/01/2021 13:37:23,332,310,399,3100,31994
13/01/2021 14:47:52,332,310,399,3100,31990
13/01/2021 15:51:15,332,300,399,3000,30999
13/01/2021 17:24:11,268,290,399,2900,30995
13/01/2021 18:31:30,317,289,399,2899,31990
13/01/2021 19:45:31,319,289,399,2899,30000
13/01/2021 22:10:34,279,279,500,2999,27998
14/01/2021 00:27:07,271,240,500,2999,24000
14/01/2021 02:28:15,271,229,500,2999,22985
14/01/2021 07:31:48,268,270,500,2999,27000
14/01/2021 12:56:53,268,199,500,1999,21850
14/01/2021 16:06:52,215,218,500,2999,21848
14/01/2021 19:41:18,219,218,4200,2897,21899
14/01/2021 23:37:02,237,240,4200,2897,24000
15/01/2021 02:34:37,237,208,4200,2897,20899
15/01/2021 04:45:28,237,199,4200,1999,19999
16/01/2021 04:45:48,234,200,-,2000,22998
16/01/2021 05:48:50,231,200,-,2000,22998
16/01/2021 06:51:28,231,180,180,1999,22998
16/01/2021 07:54:53,259,180,180,1999,26999
16/01/2021 08:59:00,259,180,180,1800,21999
16/01/2021 10:02:03,259,180,180,1800,21900
16/01/2021 11:06:43,230,174,180,1800,17449
16/01/2021 15:27:03,194,180,180,1800,20998
16/01/2021 16:33:22,194,180,180,2896,20997
