,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:06:58,10360,6000,9000,4,6775,6050,2202500,1484
11/01/2021 13:41:02,10296,10000,28000,8,20625,21000,33982142,5829
11/01/2021 16:40:22,10296,10000,28000,8,19250,20500,35357142,5946
13/01/2021 00:38:40,10552,9500,20000,5,12800,10000,21575000,4644
13/01/2021 01:08:09,10552,9500,20000,5,12800,10000,21575000,4644
13/01/2021 01:59:59,10552,9500,20000,5,12800,10000,21575000,4644
13/01/2021 20:52:31,10541,9500,59000,8,20437,15000,257816964,16056
13/01/2021 23:14:13,10541,9499,59000,8,18999,14500,274217000,16559
14/01/2021 01:34:12,10556,2500,59000,11,16818,15000,222165100,14905
14/01/2021 03:32:39,10556,2500,59000,11,16818,15000,222165100,14905
14/01/2021 08:36:25,10556,2500,59000,11,16818,15000,222165100,14905
