,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 00:55:55,16839,18900,20000,8,19737,20000,236964,486
11/01/2021 13:29:53,16839,18900,20000,8,19737,20000,236964,486
11/01/2021 16:29:20,16839,18900,20000,8,19737,20000,236964,486
13/01/2021 00:23:59,16839,18900,20000,8,19737,20000,236964,486
13/01/2021 00:53:11,16839,18900,20000,8,19737,20000,236964,486
13/01/2021 01:44:55,16839,18900,20000,8,19737,20000,236964,486
13/01/2021 20:37:38,16839,18900,20000,7,19700,20000,263333,513
13/01/2021 22:58:49,16848,16000,20000,7,19128,20000,2149047,1465
14/01/2021 01:19:17,16848,16000,20000,7,19128,20000,2149047,1465
14/01/2021 03:18:26,16848,16000,20000,7,19128,20000,2149047,1465
14/01/2021 08:21:55,16848,16000,20000,7,19128,20000,2149047,1465
