,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:35:03,2275787,2822222,4200000,5,3184438,2900000,332880992537,576958
11/01/2021 14:08:18,2279483,2799999,4200000,8,3027769,2899969,226492641649,475912
11/01/2021 17:07:39,2281817,2799999,4200000,5,3124438,2899969,363546884756,602948
17/01/2021 01:21:49,2300504,2899969,2899969,1,,,,
17/01/2021 05:32:36,2300504,1549990,2899969,8,1718737,1549990,227805412555,477289
17/01/2021 09:20:40,2300504,1549990,2899969,8,1718737,1549990,227805412555,477289
17/01/2021 11:05:56,2300504,1549990,2899969,8,1718737,1549990,227805412555,477289
17/01/2021 12:42:07,2300504,1549990,2899969,8,1718737,1549990,227805412555,477289
17/01/2021 14:22:08,2300504,1549990,2899969,8,1718737,1549990,227805412555,477289
17/01/2021 15:51:07,2300504,1549990,2899969,8,1718737,1549990,227805412555,477289
17/01/2021 17:38:03,2300504,1549990,2899969,8,1718737,1549990,227805412555,477289
17/01/2021 18:10:46,2300504,1549990,2899969,8,1718737,1549990,227805412555,477289
18/01/2021 14:14:59,2283827,2850000,2999999,3,2916656,2899969,5833766977,76379
18/01/2021 16:45:50,2283827,2850000,2999999,3,2916656,2899969,5833766977,76379
18/01/2021 18:29:47,2283827,2850000,2999999,3,2916656,2899969,5833766977,76379
