,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:24:33,2008,1995,23000,11,12609,19500,99705513,9985
11/01/2021 13:58:00,2769,7500,23000,11,15454,19500,46171818,6794
11/01/2021 16:57:19,2790,7499,23000,11,14227,10000,47769718,6911
17/01/2021 01:07:59,7638,6450,30000,26,14449,11000,48906316,6993
17/01/2021 05:18:37,7627,9950,30000,26,14211,9999,46861357,6845
17/01/2021 09:05:39,7648,9950,30000,26,14288,9999,46341063,6807
17/01/2021 10:50:35,7753,9998,30000,26,16026,13500,46899821,6848
17/01/2021 12:27:25,7810,4999,30000,23,15404,12000,49688235,7048
17/01/2021 14:07:46,7816,9900,30000,23,16804,16900,47817417,6915
17/01/2021 15:36:34,7942,4800,29000,23,13665,12000,52744159,7262
17/01/2021 17:23:14,7884,9900,29000,20,15379,15950,28366461,5326
17/01/2021 17:55:28,7884,9900,29000,20,15379,15950,28366461,5326
18/01/2021 14:01:41,9187,14499,17000,17,15252,14500,1137929,1066
18/01/2021 16:32:50,9698,14000,49999,14,18285,16450,84594901,9197
18/01/2021 18:16:26,10018,13999,49999,14,19606,14399,166422016,12900
