,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:53:05,37715,15000,80000,14,48196,45999,536461439,23161
11/01/2021 14:25:38,37613,23000,80000,14,53839,59999,546476044,23376
11/01/2021 17:25:06,37613,23000,80000,14,53839,59999,546476044,23376
17/01/2021 01:53:05,37096,28000,80000,14,58071,59999,268998230,16401
17/01/2021 09:57:51,37132,28000,75000,11,53454,59999,235274800,15338
17/01/2021 11:41:37,37091,29999,75000,11,55454,59999,167276000,12933
17/01/2021 13:15:54,37091,29999,75000,11,55454,59999,167276000,12933
17/01/2021 14:58:45,37091,29999,75000,11,55454,59999,167276000,12933
18/01/2021 14:53:12,37091,29999,75000,11,53181,50000,191369818,13833
18/01/2021 17:22:50,37091,29999,75000,11,53181,50000,191369818,13833
