,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:00:27,872159,699999,800000,2,749999,749999,5000100000,70711
11/01/2021 13:34:26,872159,699999,800000,2,749999,749999,5000100000,70711
11/01/2021 16:33:48,872159,699999,800000,2,749999,749999,5000100000,70711
13/01/2021 00:29:49,872159,699999,699999,1,,,,
13/01/2021 00:59:14,872159,699999,699999,1,,,,
13/01/2021 01:50:56,872159,699999,699999,1,,,,
13/01/2021 20:44:09,872159,699999,699999,1,,,,
13/01/2021 23:05:17,872159,699999,699999,1,,,,
14/01/2021 01:25:45,872159,699999,699999,1,,,,
14/01/2021 03:24:19,872159,699999,699999,1,,,,
14/01/2021 08:28:03,872159,699999,699999,1,,,,
