,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:54:09,209084,280000,500000,11,387272,399999,4201797818,64821
11/01/2021 14:26:36,209716,280000,500000,11,396362,399999,4365428727,66071
11/01/2021 17:26:05,209716,280000,500000,11,396362,399999,4365428727,66071
17/01/2021 01:54:49,209716,324999,888888,11,455807,399999,22537745797,150125
17/01/2021 09:59:33,209716,324999,888888,11,455807,399999,22537745797,150125
17/01/2021 11:43:15,209716,324999,888888,11,455807,399999,22537745797,150125
17/01/2021 13:17:38,209716,324999,888888,11,455807,399999,22537745797,150125
17/01/2021 15:00:20,209716,324999,888888,11,455807,399999,22537745797,150125
18/01/2021 14:54:32,209716,324999,888888,4,528471,450000,62872221450,250743
18/01/2021 17:24:06,209716,324999,888888,4,528471,450000,62872221450,250743
