,average_sold_price,min_selling_price,per_1,per_10,per_100
11/01/2021 02:40:39,5068,10000,-,199994,1000000
11/01/2021 02:50:15,5712,9999,9999,199995,1000000
11/01/2021 15:11:49,5712,5700,5700,99990,1000000
11/01/2021 15:21:15,5712,5700,5700,99990,1000000
11/01/2021 18:11:53,7794,5699,5699,86999,1000000
11/01/2021 18:21:20,7794,5699,5699,86990,1000000
13/01/2021 14:07:57,7863,6000,9997,86998,600000
13/01/2021 14:19:45,7863,6000,9997,86998,600000
13/01/2021 15:21:48,7872,6000,9997,86997,600000
13/01/2021 16:25:22,7872,6000,9997,86997,600000
13/01/2021 16:37:34,7872,6000,9997,86997,600000
13/01/2021 17:59:43,7872,6000,9997,86997,600000
13/01/2021 18:12:20,7872,6000,9997,86997,600000
13/01/2021 19:06:30,7872,6000,9997,86997,600000
13/01/2021 19:18:49,7872,6000,9997,86997,600000
13/01/2021 20:22:15,7872,6000,9997,86997,600000
13/01/2021 20:32:44,7872,6000,9997,86997,600000
14/01/2021 01:02:20,7291,8679,9500,86796,-
14/01/2021 01:14:48,7291,8679,9500,86796,-
14/01/2021 03:02:13,7291,8679,9500,86796,-
14/01/2021 08:05:44,7291,8679,9500,86796,-
14/01/2021 08:17:33,7291,8679,9500,86796,-
14/01/2021 13:30:58,7313,8679,9997,86796,-
14/01/2021 13:42:32,7313,8679,9997,86796,-
14/01/2021 16:48:37,7313,8679,9997,86796,-
14/01/2021 20:16:49,7313,7900,7900,86795,-
14/01/2021 20:29:40,7313,6000,6000,86795,-
15/01/2021 00:12:46,7313,5999,5999,86795,-
15/01/2021 00:25:10,7313,5999,5999,86795,-
15/01/2021 03:10:04,7313,5999,5999,86795,-
15/01/2021 03:22:30,7313,5999,5999,86795,-
15/01/2021 05:20:31,7313,5999,5999,86795,-
15/01/2021 05:32:45,7313,5999,5999,86795,-
16/01/2021 05:19:21,7352,8679,-,86796,-
16/01/2021 05:31:10,7352,8679,-,86796,-
16/01/2021 06:22:05,7352,8679,-,86796,-
16/01/2021 06:33:53,7352,8679,-,86796,-
16/01/2021 07:25:00,7352,8679,-,86796,-
16/01/2021 07:37:07,7352,8679,-,86796,-
16/01/2021 08:28:48,7352,8679,-,86796,-
16/01/2021 08:40:50,7352,5899,5899,86796,-
16/01/2021 09:32:30,7352,8679,-,86796,-
16/01/2021 09:44:23,7352,8679,-,86796,-
16/01/2021 10:36:32,7352,8679,-,86796,-
16/01/2021 10:48:40,7352,8679,-,86796,-
