,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:53:18,338273,195000,340000,4,258750,250000,5272916666,72614
11/01/2021 14:25:51,338273,195000,340000,4,258750,250000,5272916666,72614
11/01/2021 17:25:19,338273,195000,340000,4,258750,250000,5272916666,72614
17/01/2021 01:53:24,337631,249999,340000,2,294999,294999,4050090000,63640
17/01/2021 09:58:09,337631,249999,340000,2,294999,294999,4050090000,63640
17/01/2021 11:41:54,337631,180000,340000,3,256666,249999,6433340000,80208
17/01/2021 13:16:12,337631,180000,340000,3,256666,249999,6433340000,80208
17/01/2021 14:59:01,337631,180000,340000,3,256666,249999,6433340000,80208
18/01/2021 14:53:28,337631,180000,340000,3,256666,249999,6433340000,80208
18/01/2021 17:23:06,337631,180000,340000,3,256666,249999,6433340000,80208
